"File","Severity","Classification","Evidence","Lines","SizeBytes"
"frontend\src\components\forms\LoanForm54.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","175"
"frontend\src\components\forms\LoanForm64.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","175"
"frontend\src\components\forms\LoanForm74.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","175"
"frontend\src\components\forms\LoginForm10.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\LoginForm20.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\LoginForm30.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\LoginForm40.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\LoginForm50.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\LoginForm60.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\LoginForm70.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\OrderForm.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","174"
"frontend\src\components\forms\OrderForm13.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\OrderForm23.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\OrderForm33.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\OrderForm43.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\OrderForm53.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\OrderForm63.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\OrderForm73.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\PaymentForm.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\PaymentForm16.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\PaymentForm26.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\PaymentForm36.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\PaymentForm46.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\PaymentForm56.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\PaymentForm66.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\PaymentForm76.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\ProductForm.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\ProductForm12.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\ProductForm22.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\ProductForm32.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\ProductForm42.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\ProductForm52.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\ProductForm62.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\ProductForm72.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\ProfileForm.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","176"
"frontend\src\components\forms\ProfileForm19.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\ProfileForm29.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\ProfileForm39.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\ProfileForm49.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\ProfileForm59.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\ProfileForm69.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\ProfileForm79.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","178"
"frontend\src\components\forms\RegisterForm11.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","179"
"frontend\src\components\forms\RegisterForm21.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","179"
"frontend\src\components\forms\RegisterForm31.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","179"
"frontend\src\components\forms\RegisterForm41.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","179"
"frontend\src\components\forms\RegisterForm51.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","179"
"frontend\src\components\forms\RegisterForm61.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","179"
"frontend\src\components\forms\RegisterForm71.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","179"
"frontend\src\components\forms\SearchForm.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","175"
"frontend\src\components\forms\SearchForm17.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","177"
"frontend\src\components\forms\SearchForm27.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","177"
"frontend\src\components\forms\SearchForm37.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","177"
"frontend\src\components\forms\SearchForm47.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","177"
"frontend\src\components\forms\SearchForm57.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","177"
"frontend\src\components\forms\SearchForm67.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","177"
"frontend\src\components\forms\SearchForm77.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | EMPTY_BLOCK | THIN_IMPLEMENTATION","7","177"
"frontend\src\pages\Generated\Page10.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page11.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page12.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page13.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page14.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page15.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page16.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page17.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page18.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page19.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page20.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page21.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page22.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page23.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page24.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page25.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page26.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page27.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page28.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page29.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page30.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page31.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page32.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page33.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page34.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page35.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page36.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page37.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page38.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page39.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page4.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","126"
"frontend\src\pages\Generated\Page40.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page41.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page42.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page43.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page44.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page45.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page46.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page47.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page48.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page49.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page5.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","126"
"frontend\src\pages\Generated\Page50.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page51.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page52.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page53.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page54.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page55.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page56.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page57.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page58.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page59.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page6.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","126"
"frontend\src\pages\Generated\Page60.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page61.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page62.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page63.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page64.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page65.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page66.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page67.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page68.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page69.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page7.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","126"
"frontend\src\pages\Generated\Page70.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page71.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page72.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page73.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page74.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page75.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page76.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page77.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page78.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page79.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page8.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","126"
"frontend\src\pages\Generated\Page80.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page81.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page82.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page83.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page84.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page85.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page86.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page87.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page88.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","127"
"frontend\src\pages\Generated\Page9.jsx","MEDIUM","IMPLEMENTATION_GAP","TODO | THIN_IMPLEMENTATION","6","126"
"tools\engineering-registry.js","MEDIUM","IMPLEMENTATION_GAP","TODO | FIXME | EMPTY_BLOCK","471","27281"
".ai\migration\COMPREHENSIVE-INFRASTRUCTURE-AUDIT.py","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","441","16740"
".claude\worktrees\confident-satoshi-a53ac8\backend\_removed_2026-08-04\models\Order.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","131","3021"
".claude\worktrees\confident-satoshi-a53ac8\backend\_removed_2026-08-04\models\Product.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","163","3395"
".claude\worktrees\confident-satoshi-a53ac8\backend\_removed_2026-08-04\models\User.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","103","2233"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\core\outcomeResolver.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","284","11856"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\core\withTransaction.js","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","97","4110"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\ar_vr_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","160","6481"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\blockchain_traceability_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","209","8736"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\consumer_health_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","242","9443"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\conversational_ai_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","229","9769"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\engineering_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","1211","45212"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\food_intelligence_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","280","10542"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\form_management_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","22","686"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\gi_intelligence_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","325","12680"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\iot_integration_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","195","7799"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\knowledge_graph_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","168","6839"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\migrations\000_base_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","1071","43715"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\migrations\013_farmer_health_welfare_module.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","127","6559"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\migrations\014_audit_system.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","149","5940"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\migrations\014_horticulture_module.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","214","9423"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\migrations\014_platform_foundation_modules.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","364","13029"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\migrations\015_advanced_features.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","238","9622"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\migrations\015_authorization_service.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","194","10183"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\migrations\017_ar_vr_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","188","8677"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\migrations\019_blockchain_traceability_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","225","10125"
".claude\worktrees\confident-satoshi-a53ac8\backend\src\database\migrations\020_consumer_health_schema.sql","MEDIUM","REVIEW_REQUIRED","EMPTY_BLOCK","250","10258"
