"File","Role","PathClass","InDegree","OutDegree","TotalDegree"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M139\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M087\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\visionRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\core\ai\aiAuditLogger.js","AI_ML","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\systemAdministrationDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dual-use\platformCoreService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceERPDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M084\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\complianceDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M007\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nutritionIntelligenceRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\valueCommerceService.js","SERVICE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M089\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M260\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\shelfLifeService.js","SERVICE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\foluRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M171\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M123\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M340\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M233\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M119\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\foodSafetyService.js","SERVICE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M079\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M018\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\formService.js","SERVICE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M135\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\walletDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M216\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M297\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\buyerTrustService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M112\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M190\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\platformTelemetryService.js","SERVICE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M284\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\auditService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\aiService\creditRisk.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M239\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M200\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\civilDisruptionRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M246\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\projectSystemsService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\soilDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M262\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M090\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M219\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketingDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\financeDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M274\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\vermicompostRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M126\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M333\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M176\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M292\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M091\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M111\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M104\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M104\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M077\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\bulkOrderDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M148\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M014\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M230\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M008\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M079\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M002\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\biodiversityService.js","SERVICE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M094\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\transactionRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\logisticsEnhancementService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M207\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\advancedFeaturesService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M279\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\insuranceFraudDetectionService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M056\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M029\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M311\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M066\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M031\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\companyDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M003\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M062\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M187\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M158\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M339\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceERPRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M013\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M115\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M109\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M302\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M316\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M290\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\costControlRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M030\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M243\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M078\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M338\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\privacyDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\forestryService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\subsidyService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M325\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M343\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M277\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\omnichannelAIService.js","SERVICE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M215\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M184\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M044\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\financialAIDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M083\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M245\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M242\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M085\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiApprovalRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M321\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\logisticsEnhancements.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M261\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M005\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M203\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\forestryRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\weatherAdvisoryService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M073\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M088\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M075\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M105\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M236\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\marketDataService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\authorizationDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\aiApprovalService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M179\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\knowledgeGraphDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\subscriptionService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M096\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M192\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\costService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M164\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M009\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M303\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nervousSystemRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M043\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M285\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\projectSystemsRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\millCircuitService.js","SERVICE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\communityManagementDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\strategic\governmentSubsidyService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\priceForecastingService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M270\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M116\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M107\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M213\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M193\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M327\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\mushroomService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M252\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M266\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M053\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M237\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M296\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M178\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M065\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M077\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\strategic\preSeasonPurchaseService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M145\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiGatewayRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M240\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M165\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketingRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M331\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M332\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M121\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M045\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M318\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\advancedFeatures.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M107\service.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M341\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerVerificationDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M317\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\governmentSubsidyRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M323\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\glutWarningService.js","SERVICE","PRODUCTION_OR_REVIEW","2","1","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\coldStorageDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M271\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","2","3"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\controllers\ecommerceController.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","2","3"
