"FrontendFile","Client","Method","RawPath","Status"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M160\M160Page.jsx","fetch","GET","/api/m160?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/goat/animal/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/sap-module-architecture/module/${id}/dependencies","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M076\M076Page.jsx","fetch","GET","/api/m076/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/research-development/rd-project/${projectId}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M158\M158Page.jsx","fetch","GET","/api/m158/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/ecommerce-integration/nutrition-price-premium/${productId}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M085\M085Page.jsx","fetch","DELETE","/api/m085/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M212\M212Page.jsx","fetch","GET","/api/m212?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/horticulture-analytics/metric/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/fisheries-water-quality/reading/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M139\M139.jsx","fetch","DELETE","/api/v1/backend-modules/M139/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/vr/scenes/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/poultry/flock/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M254\M254.jsx","fetch","DELETE","/api/v1/backend-modules/M254/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M203\M203Page.jsx","fetch","GET","/api/m203?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M290\M290.jsx","fetch","DELETE","/api/v1/backend-modules/M290/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/ai/copilot/session/${sessionId}/history","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/livestock/${id}/health","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M187\M187Page.jsx","fetch","DELETE","/api/m187/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/configurations/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M164\M164Page.jsx","fetch","DELETE","/api/m164/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M171\M171Page.jsx","fetch","GET","/api/m171?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M192\M192Page.jsx","fetch","GET","/api/m192?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M331\M331.jsx","fetch","DELETE","/api/v1/backend-modules/M331/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M228\M228Page.jsx","fetch","DELETE","/api/m228/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M303\M303Page.jsx","fetch","GET","/api/m303?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/mfa-management/device/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/session-management/session/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M318\M318Page.jsx","fetch","GET","/api/m318/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M230\M230.jsx","fetch","DELETE","/api/v1/backend-modules/M230/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M36\M36.jsx","fetch","DELETE","/api/v1/backend-modules/M036/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/complete-ai-integration/detect-crop-disease/${cropId}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M057\M057Page.jsx","fetch","GET","/api/m057?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M106\M106.jsx","fetch","DELETE","/api/v1/backend-modules/M106/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/survey-management/survey/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M262\M262Page.jsx","fetch","DELETE","/api/m262/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\artificialScientistAPI.js","api","POST","${base}/experiments/${id}/transition","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M161\M161Page.jsx","fetch","DELETE","/api/m161/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/enterprises/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M175\M175.jsx","fetch","DELETE","/api/v1/backend-modules/M175/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/retry-policies/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M325\M325Page.jsx","fetch","DELETE","/api/m325/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M331\M331Page.jsx","fetch","GET","/api/m331?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M189\M189Page.jsx","fetch","GET","/api/m189?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/rollbacks/${id}/execute","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M238\M238Page.jsx","fetch","GET","/api/m238/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M050\M050Page.jsx","fetch","DELETE","/api/m050/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M172\M172Page.jsx","fetch","GET","/api/m172/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/ai/product-media-ai/products/${productId}/cartoon","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M048\M048Page.jsx","fetch","GET","/api/m048?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M100\M100.jsx","fetch","DELETE","/api/v1/backend-modules/M100/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/sectors/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M91\M91.jsx","fetch","DELETE","/api/v1/backend-modules/M091/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/sheep/animal/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/ai/copilot/session/${sessionId}/close","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/pig-farming/animal/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/sap-module-architecture/module/${id}/configuration","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M278\M278Page.jsx","fetch","DELETE","/api/m278/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M156\M156.jsx","fetch","DELETE","/api/v1/backend-modules/M156/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M321\M321Page.jsx","fetch","GET","/api/m321/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M082\M082Page.jsx","fetch","GET","/api/m082/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M219\M219.jsx","fetch","DELETE","/api/v1/backend-modules/M219/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/horticulture-analytics/metric/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/rainwater-structures/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M343\M343Page.jsx","fetch","GET","/api/m343/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/teams/${id}/members","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M149\M149Page.jsx","fetch","GET","/api/m149/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/updates/${id}/apply","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/ai/library-workspace/files/${encodeURIComponent(libraryId)}/content","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M175\M175Page.jsx","fetch","GET","/api/m175?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","api","POST","/ai/product-media-ai/products/${productId}/image","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/research-development/rd-project/${projectId}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M225\M225Page.jsx","fetch","GET","/api/m225/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M040\M040Page.jsx","fetch","DELETE","/api/m040/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/flood-monitoring/records/record/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/fleet-management/vehicle/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M227\M227Page.jsx","fetch","GET","/api/m227/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M153\M153.jsx","fetch","DELETE","/api/v1/backend-modules/M153/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/addons/${id}/install","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M301\M301Page.jsx","fetch","DELETE","/api/m301/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M125\M125Page.jsx","fetch","GET","/api/m125?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/water-budget-records/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M082\M082Page.jsx","fetch","GET","/api/m082?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/contractor-management/contractor/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/speech-models/${id}/process","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/farmers/${farmerId}/harvest-score","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/pre-orders/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M145\M145Page.jsx","fetch","GET","/api/m145?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M196\M196Page.jsx","fetch","GET","/api/m196?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M087\M087Page.jsx","fetch","DELETE","/api/m087/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/versions/${entity}/${id}/${version}/restore","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M327\M327Page.jsx","fetch","GET","/api/m327/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M114\M114Page.jsx","fetch","GET","/api/m114?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M084\M084Page.jsx","fetch","GET","/api/m084?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M068\M068Page.jsx","fetch","GET","/api/m068?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/categories/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M200\M200.jsx","fetch","DELETE","/api/v1/backend-modules/M200/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M302\M302Page.jsx","fetch","GET","/api/m302?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M045\M045Page.jsx","fetch","GET","/api/m045/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/videos/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M068\M068Page.jsx","fetch","GET","/api/m068/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M121\M121Page.jsx","fetch","GET","/api/m121/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M334\M334Page.jsx","fetch","GET","/api/m334/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/library/modules/${encodeURIComponent(moduleId)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/admin/users/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","api","POST","/orders/${id}/payment","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","api","POST","/financial/loans/${id}/approve","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/group-buys/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/state/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/normalizers/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/poultry-management/batch/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M176\M176Page.jsx","fetch","DELETE","/api/m176/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M235\M235.jsx","fetch","DELETE","/api/v1/backend-modules/M235/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/gis-land-mapping/mapping/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M293\M293Page.jsx","fetch","GET","/api/m293?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M311\M311Page.jsx","fetch","DELETE","/api/m311/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M168\M168.jsx","fetch","DELETE","/api/v1/backend-modules/M168/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M138\M138Page.jsx","fetch","GET","/api/m138/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/return-load-board/posting/${postingId}/book","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/animal-health/outbreak/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\AdvancedMedicalCodingPage.jsx","api","GET","/advanced-medical-coding/dietitian-knowledge/${condition}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M281\M281Page.jsx","fetch","GET","/api/m281?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/robotics/missions/${id}/start","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/purge/${entity}/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/ecommerce-integration/recipe-suggestions/${productId}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M112\M112.jsx","fetch","DELETE","/api/v1/backend-modules/M112/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M170\M170Page.jsx","fetch","GET","/api/m170?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/deals/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/ecommerce-marketplace/listing/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M166\M166Page.jsx","fetch","GET","/api/m166?${params}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","PUT","/limits/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M054\M054Page.jsx","fetch","DELETE","/api/m054/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M161\M161Page.jsx","fetch","GET","/api/m161/search?q=${encodeURIComponent(searchQuery)}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M268\M268Page.jsx","fetch","DELETE","/api/m268/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/auctions/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","DELETE","/geo-boundary/boundary/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/crop-value-research/${id}/review","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M125\M125Page.jsx","fetch","DELETE","/api/m125/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M134\M134.jsx","fetch","DELETE","/api/v1/backend-modules/M134/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/comprehensive-erp/calculate-depreciation/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M097\M097Page.jsx","fetch","DELETE","/api/m097/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","POST","/realtime-monitoring/monitor/${id}/stop","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","api","GET","/trade-associations/${id}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\components\AI\AIDashboard.jsx","fetch","GET","/api/ai/predictions/${farmerId}","DYNAMIC_REQUIRES_RESOLUTION"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M90\M90.jsx","fetch","DELETE","/api/v1/backend-modules/M090/${id}","DYNAMIC_REQUIRES_RESOLUTION"
