"Method","EffectivePath","RouterFile","StaticFrontendUse"
"GET","/api/v1/backend-modules/M330/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M330\routes.js","False"
"PUT","/api/v1/backend-modules/M329/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M329\routes.js","False"
"POST","/api/v1/backend-modules/M316","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M316\routes.js","False"
"POST","/api/v1/backend-modules/M005/environments","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M005\routes.js","False"
"POST","/api/v1/backend-modules/M069","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M069\routes.js","False"
"GET","/api/v1/return-load-board/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\returnLoadBoardDomainRoutes.js","False"
"GET","/api/v1/farm-costing/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmCosting.js","False"
"GET","/api/v1/backend-modules/M103","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M103\routes.js","True"
"GET","/api/ecommerceai/recommendations/:userId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceAIRoutes.js","False"
"GET","/api/v1/poultry/egg-production","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\poultryDomainRoutes.js","False"
"GET","/api/v1/backend-modules/M240/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M240\routes.js","False"
"GET","/api/v1/backend-modules/M072/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M072\routes.js","False"
"GET","/api/v1/backend-modules/M278","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M278\routes.js","True"
"POST","/api/aibrain/planning","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiBrainRoutes.js","False"
"POST","/api/v1/backend-modules/M262/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M262\routes.js","False"
"GET","/api/v1/backend-modules/M103/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M103\routes.js","False"
"GET","/api/weatheradvisory/weather/:lat/:lng/crop-advisory","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherAdvisory.js","False"
"GET","/api/database-management/backup-configs/:backupId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\databaseManagementRoutes.js","False"
"POST","/api/farmertraining/folu-assessment","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerTrainingRoutes.js","False"
"POST","/api/v1/backend-modules/M214","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M214\routes.js","False"
"DELETE","/api/v1/backend-modules/M264/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M264\routes.js","False"
"GET","/api/v1/backend-modules/M107/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M107\routes.js","False"
"GET","/api/v1/backend-modules/M102","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M102\routes.js","True"
"POST","/api/v1/backend-modules/M185/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M185\routes.js","False"
"GET","/api/v1/backend-modules/M036/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M036\routes.js","False"
"GET","/api/platformcore/metrics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\platformCoreRoutes.js","False"
"GET","/api/v1/backend-modules/M143/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M143\routes.js","False"
"GET","/api/v1/apiculture/:id/hives","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\apicultureRoutes.js","False"
"POST","/api/supply-chain","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\supplyChainDecisionRoutes.js","False"
"POST","/api/v1/backend-modules/M030/alerts","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M030\routes.js","False"
"DELETE","/api/v1/backend-modules/M079/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M079\routes.js","False"
"POST","/api/v1/backend-modules/M007/assign-role","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M007\routes.js","False"
"GET","/api/v1/cold-storage/status","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\coldStorageDomainRoutes.js","False"
"PUT","/api/v1/backend-modules/M035/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M035\routes.js","False"
"POST","/api/aibrain/attention","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiBrainRoutes.js","False"
"POST","/api/v1/backend-modules/M103/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M103\routes.js","False"
"POST","/api/ecommerceai/optimize-inventory/:productId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceAIRoutes.js","False"
"GET","/api/cooperativeshare/members","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cooperativeShareRoutes.js","False"
"POST","/api/v1/backend-modules/M251/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M251\routes.js","False"
"GET","/api/v1/backend-modules/M237","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M237\routes.js","True"
"PUT","/api/v1/backend-modules/M270/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M270\routes.js","False"
"DELETE","/api/seedvault/:seedId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\seedVaultRoutes.js","False"
"GET","/api/cropplanning/recommend/:landRecordId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cropPlanningRoutes.js","False"
"GET","/api/pig/vaccination-alerts","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\pigRoutes.js","False"
"GET","/api/v1/backend-modules/M072/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M072\routes.js","False"
"GET","/api/v1/strategic/contract-farming/contracts/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\contractFarmingRoutes.js","False"
"GET","/api/nutrientvaluesales/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nutrientValueSalesRoutes.js","False"
"POST","/api/v1/backend-modules/M240","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M240\routes.js","False"
"GET","/api/v1/backend-modules/M114","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M114\routes.js","True"
"GET","/api/seedvault/categories","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\seedVaultRoutes.js","False"
"POST","/api/v1/orders/:id/payment","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ordersDomainRoutes.js","False"
"POST","/api/v1/ai-operation-intelligence/run-optimization-cycle","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiOperationIntelligenceDomainRoutes.js","False"
"GET","/api/ai/training/training/accuracy","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiTrainingEvaluationRoutes.js","False"
"POST","/api/v1/backend-modules/M202","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M202\routes.js","False"
"GET","/api/v1/backend-modules/M286/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M286\routes.js","False"
"POST","/api/v1/backend-modules/M083/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M083\routes.js","False"
"DELETE","/api/animalhealth/outbreaks/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\animalHealthRoutes.js","False"
"POST","/api/ai/training/training/train/:modelType","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiTrainingEvaluationRoutes.js","False"
"DELETE","/api/v1/sowing/record/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cropDomainRoutes.js","False"
"POST","/api/v1/backend-modules/M177/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M177\routes.js","False"
"POST","/api/v1/backend-modules/M185","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M185\routes.js","False"
"GET","/api/v1/backend-modules/M306/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M306\routes.js","False"
"POST","/api/v1/backend-modules/M015/sms/send","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","False"
"POST","/api/v1/weather/for-arp","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherDomainRoutes.js","False"
"POST","/api/v1/backend-modules/M103","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M103\routes.js","False"
"GET","/api/farmerportalenhancements/wallet","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerPortalEnhancements.js","False"
"GET","/api/v1/backend-modules/M041/villages/:villageId/logistics/nearest","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M041\routes.js","False"
"PUT","/api/v1/backend-modules/M002/configurations/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M002\routes.js","False"
"DELETE","/api/v1/backend-modules/M171/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M171\routes.js","False"
"POST","/api/v1/backend-modules/M225","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M225\routes.js","False"
"POST","/api/v1/supply-chain","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\supplyChainDecisionRoutes.js","False"
"GET","/api/v1/backend-modules/M114/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M114\routes.js","False"
"POST","/api/projectsystems/:projectId/status","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\projectSystemsRoutes.js","False"
"GET","/api/v1/backend-modules/M140","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M140\routes.js","True"
"POST","/api/v1/backend-modules/M127/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M127\routes.js","False"
"PUT","/api/v1/backend-modules/M062/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M062\routes.js","False"
"POST","/api/v1/backend-modules/M196/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M196\routes.js","False"
"GET","/api/platformconfiguration/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\platformConfigurationRoutes.js","False"
"POST","/api/v1/backend-modules/M331/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M331\routes.js","False"
"POST","/api/v1/equipment-exchange/listing/:listingId/reserve","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\equipmentExchangeDomainRoutes.js","False"
"GET","/api/v1/backend-modules/M177/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M177\routes.js","False"
"DELETE","/api/v1/backend-modules/M042/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M042\routes.js","False"
"POST","/api/v1/warnings","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\apiWarningRoutes.js","False"
"DELETE","/api/v1/backend-modules/M248/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M248\routes.js","False"
"GET","/api/v1/backend-modules/M219/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M219\routes.js","False"
"POST","/api/v1/ecommerce-marketing/campaign","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketingDomainRoutes.js","False"
"DELETE","/api/v1/backend-modules/M328/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M328\routes.js","False"
"POST","/api/v1/backend-modules/M161","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M161\routes.js","False"
"POST","/api/ecommercebusinesssales/create-contract-farming","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceBusinessSalesRoutes.js","False"
"GET","/api/v1/backend-modules/M251/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M251\routes.js","False"
"PUT","/api/v1/backend-modules/M287/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M287\routes.js","False"
"POST","/api/v1/backend-modules/M268","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M268\routes.js","False"
"POST","/api/v1/backend-modules/M171","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M171\routes.js","False"
"DELETE","/api/v1/organization-management/organization/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\organizationDomainRoutes.js","False"
"GET","/api/v1/backend-modules/M090","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M090\routes.js","True"
"POST","/api/marketdata/dbt/reconcile","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\marketDataRoutes.js","False"
"POST","/api/v1/module-registry/:moduleId/load","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\moduleRegistryRoutes.js","False"
"POST","/api/v1/backend-modules/M154","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M154\routes.js","False"
"GET","/api/v1/backend-modules/M227","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M227\routes.js","True"
"POST","/api/cropvalueresearch","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cropValueResearchRoutes.js","False"
"POST","/api/v1/backend-modules/M029","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M029\routes.js","False"
"GET","/api/ecommerce/listings","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceRoutes.js","False"
"DELETE","/api/v1/backend-modules/M299/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M299\routes.js","False"
"POST","/api/v1/backend-modules/M328/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M328\routes.js","False"
"GET","/api/glutwarning/scan","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\glutWarningRoutes.js","False"
"GET","/api/v1/backend-modules/M171","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M171\routes.js","True"
"POST","/api/comprehensiveerp","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\comprehensiveERPRoutes.js","False"
"GET","/api/v1/realtime-monitoring/monitor/:id/status","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\realtimeMonitoringDomainRoutes.js","False"
"GET","/api/v1/backend-modules/M007/roles","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M007\routes.js","False"
"POST","/api/v1/backend-modules/M219","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M219\routes.js","False"
"POST","/api/v1/backend-modules/M216","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M216\routes.js","False"
"POST","/api/v1/cold-storage/facility","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\coldStorageDomainRoutes.js","False"
"GET","/api/animalhealth/active-quarantines","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\animalHealthRoutes.js","False"
"GET","/api/farmerportalenhancements/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerPortalEnhancements.js","False"
"POST","/api/v1/backend-modules/M237","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M237\routes.js","False"
"GET","/api/v1/backend-modules/M236/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M236\routes.js","False"
"POST","/api/farmerhealth/health-records","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\agriculture\farmerHealthRoutes.js","False"
"PUT","/api/v1/backend-modules/M047/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M047\routes.js","False"
"POST","/api/v1/library-ai/improvement-workspace","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryAIWorkspaceRoutes.js","False"
"POST","/api/v1/backend-modules/M021/farmers/:farmerId/verify/approve","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M021\routes.js","False"
"GET","/api/v1/ecommerce-ai/market-basket","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceAIDomainRoutes.js","False"
"POST","/api/v1/ai/library-workspace/context","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryAIWorkspaceRoutes.js","False"
"GET","/api/ai/images/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiImageGenerationEnhancedRoutes.js","False"
"POST","/api/v1/backend-modules/M041/projects/:projectId/subsidy-matches","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M041\routes.js","False"
"POST","/api/assetaccounting/assets/:assetId/dispose","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\assetAccountingRoutes.js","False"
"POST","/api/v1/backend-modules/M203/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M203\routes.js","False"
"GET","/api/v1/backend-modules/M116/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M116\routes.js","False"
"GET","/api/v1/backend-modules/M061/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M061\routes.js","False"
"GET","/api/v1/backend-modules/M148","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M148\routes.js","True"
"DELETE","/api/v1/backend-modules/M060/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M060\routes.js","False"
"GET","/api/payment/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\paymentRoutes.js","False"
"GET","/api/library","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","False"
"POST","/api/v1/backend-modules/M015/device/trust","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\routes.js","False"
"GET","/api/database-management/backup-configs","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\databaseManagementRoutes.js","False"
"POST","/api/costcontrol/budgets/:budgetId/submit","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\costControlRoutes.js","False"
"POST","/api/v1/backend-modules/M144","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M144\routes.js","False"
"GET","/api/v1/backend-modules/M263/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M263\routes.js","False"
"GET","/api/platformcore/performance/monitor","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\platformCoreRoutes.js","False"
"GET","/api/sheep/flock","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sheepRoutes.js","False"
"GET","/api/v1/backend-modules/M076","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M076\routes.js","True"
"PUT","/api/v1/backend-modules/M072/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M072\routes.js","False"
"PUT","/api/v1/backend-modules/M170/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M170\routes.js","False"
"DELETE","/api/v1/backend-modules/M085/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M085\routes.js","False"
"POST","/api/farmerhealth/welfare-enrollments","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\agriculture\farmerHealthRoutes.js","False"
"GET","/api/v1/backend-modules/M071/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M071\routes.js","False"
"GET","/api/v1/sericulture/:id/silk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sericultureRoutes.js","False"
"GET","/api/v1/backend-modules/M159","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M159\routes.js","True"
"DELETE","/api/v1/backend-modules/M069/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M069\routes.js","False"
"GET","/api/v1/ecommerce-integration/dietitian-collections","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceIntegrationDomainRoutes.js","False"
"POST","/api/weather/forecasts/score","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherRoutes.js","False"
"GET","/api/v1/backend-modules/M279/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M279\routes.js","False"
