"Method","RawPath","RouteFamily","SourceLine","SourceText"
"GET","/farmers/pricing/benchmark-prices","/farmers/pricing/benchmark-prices","6006","getBenchmarkPrices: (params) => api.get('/farmers/pricing/benchmark-prices', { params }),"
"POST","/water-analytics/dashboard","/water-analytics/dashboard","6927","createDashboard: (data) => api.post('/water-analytics/dashboard', data),"
"POST","/policy-resilience-farming/build","/policy-resilience-farming/build","3087","buildPolicyResilience: (data) => api.post('/policy-resilience-farming/build', data),"
"GET","/knowledge-resilience-farming","/knowledge-resilience-farming","3226","getKnowledgeResilienceFarming: () => api.get('/knowledge-resilience-farming'),"
"GET","/regulatory-resilience-farming","/regulatory-resilience-farming","3091","getRegulatoryResilienceFarming: () => api.get('/regulatory-resilience-farming'),"
"GET","/aquatic-farming","/aquatic-farming","557","getAquaticFarming: () => api.get('/aquatic-farming'),"
"POST","/people-resilience-farming/build","/people-resilience-farming/build","3207","buildPeopleResilience: (data) => api.post('/people-resilience-farming/build', data),"
"POST","/integrated-farming/implement","/integrated-farming/implement","2597","implementIntegratedFarming: (data) => api.post('/integrated-farming/implement', data),"
"GET","/payment-processing","/payment-processing","2471","getPayments: () => api.get('/payment-processing'),"
"GET","/logistics-enhancement/fleet","/logistics-enhancement/fleet","6449","getFleet: (params) => api.get('/logistics-enhancement/fleet', { params }),"
"POST","/comprehensive-erp/create-project-definition","/comprehensive-erp/create-project-definition","2033","createProjectDefinition: (data) => api.post('/comprehensive-erp/create-project-definition', data),"
"POST","/comprehensive-erp/create-invoice","/comprehensive-erp/create-invoice","2013","createInvoice: (data) => api.post('/comprehensive-erp/create-invoice', data),"
"POST","/digital-farming/implement","/digital-farming/implement","2857","implementDigitalFarming: (data) => api.post('/digital-farming/implement', data),"
"POST","/community-resilience-farming/build","/community-resilience-farming/build","3337","buildCommunityResilience: (data) => api.post('/community-resilience-farming/build', data),"
"GET","/systems-resilience-farming","/systems-resilience-farming","3256","getSystemsResilienceFarming: () => api.get('/systems-resilience-farming'),"
"GET","/water-analytics/compare-performance","/water-analytics/compare-performance","6929","comparePerformance: (params) => api.get('/water-analytics/compare-performance', { params }),"
"GET","/product-reviews/stats","/product-reviews/stats","6723","getStats: (params) => api.get('/product-reviews/stats', { params }),"
"POST","/farm-operations-dashboard/kpi","/farm-operations-dashboard/kpi","6639","getKpis: (params) => api.get('/farm-operations-dashboard/kpis', { params }),"
"POST","/farm-productivity/metric","/farm-productivity/metric","6632","getMetrics: (params) => api.get('/farm-productivity/metrics', { params }),"
"POST","/hybrid-farming/implement","/hybrid-farming/implement","2607","implementHybridFarming: (data) => api.post('/hybrid-farming/implement', data),"
"POST","/drought-resilience-farming/build","/drought-resilience-farming/build","3047","buildDroughtResilience: (data) => api.post('/drought-resilience-farming/build', data),"
"GET","/culture-resilience-farming","/culture-resilience-farming","3201","getCultureResilienceFarming: () => api.get('/culture-resilience-farming'),"
"GET","/inventory","/inventory","653","getInventory: () => api.get('/inventory'),"
"GET","/sheep-farming/animals","/sheep-farming/animals","6410","getAnimals: (params) => api.get('/sheep-farming/animals', { params }),"
"GET","/supply-chain-decision","/supply-chain-decision","2244","getSupplyChainDecisions: () => api.get('/supply-chain-decision'),"
"PUT","/system-administration","/system-administration","2226","getSystemStatus: () => api.get('/system-administration'),"
"GET","/accountability-resilience-farming","/accountability-resilience-farming","3171","getAccountabilityResilienceFarming: () => api.get('/accountability-resilience-farming'),"
"GET","/ai/coordinator/status","/ai/coordinator/status","182","getCoordinatorStatus: () => api.get('/ai/coordinator/status'),"
"POST","/ai/recovery/initiate","/ai/recovery/initiate","203","initiateRecovery: (data) => api.post('/ai/recovery/initiate', data),"
"GET","/prescriptive-analytics-farming","/prescriptive-analytics-farming","2946","getPrescriptiveAnalyticsFarming: () => api.get('/prescriptive-analytics-farming'),"
"POST","/systems-resilience-farming/build","/systems-resilience-farming/build","3257","buildSystemsResilience: (data) => api.post('/systems-resilience-farming/build', data),"
"POST","/documentation-resilience-farming/build","/documentation-resilience-farming/build","3152","buildDocumentationResilience: (data) => api.post('/documentation-resilience-farming/build', data),"
"POST","/maintenance/schedules","/maintenance/schedules","744","getSchedules: () => api.get('/maintenance/schedules'),"
"GET","/sheep-ai/monitor-sheep-health","/sheep-ai/monitor-sheep-health","6817","monitorSheepHealth: (params) => api.get('/sheep-ai/monitor-sheep-health', { params }),"
"GET","/policy-resilience-farming","/policy-resilience-farming","3086","getPolicyResilienceFarming: () => api.get('/policy-resilience-farming'),"
"POST","/computer-vision-farming/implement","/computer-vision-farming/implement","2912","implementComputerVisionFarming: (data) => api.post('/computer-vision-farming/implement', data),"
"GET","/vegetable-production/records","/vegetable-production/records","6145","getRecords: (params) => api.get('/vegetable-production/records', { params }),"
"GET","/farmer-welfare","/farmer-welfare","3563","getFarmerWelfare: () => api.get('/farmer-welfare'),"
"GET","/speech-recognition-farming","/speech-recognition-farming","2921","getSpeechRecognitionFarming: () => api.get('/speech-recognition-farming'),"
"GET","/certification-resilience-farming","/certification-resilience-farming","3106","getCertificationResilienceFarming: () => api.get('/certification-resilience-farming'),"
"GET","/open-field-farming","/open-field-farming","2501","getOpenFieldFarming: () => api.get('/open-field-farming'),"
"GET","/farmers/market/prices","/farmers/market/prices","6007","getMarketPrices: (params) => api.get('/farmers/market/prices', { params }),"
"POST","/ai/copilot/actions","/ai/copilot/actions","188","getCopilotActions: (context) => api.post('/ai/copilot/actions', context),"
"POST","/comprehensive-erp/process-payroll","/comprehensive-erp/process-payroll","2030","processPayroll: (data) => api.post('/comprehensive-erp/process-payroll', data),"
"GET","/farmers/pricing/timing-recommendations","/farmers/pricing/timing-recommendations","6016","getTimingRecommendations: (params) => api.get('/farmers/pricing/timing-recommendations', { params }),"
"POST","/institutional-resilience-farming/build","/institutional-resilience-farming/build","3082","buildInstitutionalResilience: (data) => api.post('/institutional-resilience-farming/build', data),"
"POST","/workflows-resilience-farming/build","/workflows-resilience-farming/build","3267","buildWorkflowsResilience: (data) => api.post('/workflows-resilience-farming/build', data),"
"GET","/subsidy-ops/check-logistics-subsidy","/subsidy-ops/check-logistics-subsidy","6854","checkLogisticsSubsidy: (params) => api.get('/subsidy-ops/check-logistics-subsidy', { params }),"
"GET","/blockchain-verification","/blockchain-verification","5483","getVerifications: () => api.get('/blockchain-verification'),"
"GET","/farmers/products/compare","/farmers/products/compare","6018","getProductsForCompare: (params) => api.get('/farmers/products/compare', { params }),"
"GET","/products/product","/products/product","6100","getProducts: (params) => api.get('/products/products', { params }),"
"GET","/ai/optimizations","/ai/optimizations","197","getOptimizations: () => api.get('/ai/optimizations'),"
"GET","/provenance-farming","/provenance-farming","2971","getProvenanceFarming: () => api.get('/provenance-farming'),"
"GET","/biodiversity-farming","/biodiversity-farming","3001","getBiodiversityFarming: () => api.get('/biodiversity-farming'),"
"POST","/aquaculture-analytics/metric","/aquaculture-analytics/metric","6072","getMetrics: (params) => api.get('/aquaculture-analytics/metrics', { params }),"
"GET","/logistics-enhancement/shipment-trail","/logistics-enhancement/shipment-trail","6466","getShipmentTrail: (params) => api.get('/logistics-enhancement/shipment-trail', { params }),"
"POST","/social-resilience-farming/build","/social-resilience-farming/build","3077","buildSocialResilience: (data) => api.post('/social-resilience-farming/build', data),"
"GET","/pig-farming/animals","/pig-farming/animals","6417","getAnimals: (params) => api.get('/pig-farming/animals', { params }),"
"GET","/farmer-value","/farmer-value","3584","getFarmerValue: () => api.get('/farmer-value'),"
"GET","/goat/record-milk-production","/goat/record-milk-production","6116","recordMilkProduction: (params) => api.get('/goat/record-milk-production', { params }),"
"GET","/role-permission/recommend-role-for-user","/role-permission/recommend-role-for-user","6797","recommendRoleForUser: (params) => api.get('/role-permission/recommend-role-for-user', { params }),"
"POST","/predictive-analytics-farming/implement","/predictive-analytics-farming/implement","2942","implementPredictiveAnalyticsFarming: (data) => api.post('/predictive-analytics-farming/implement', data),"
"POST","/enterprise-ai/run","/enterprise-ai/run","1809","runEnterpriseAI: (data) => api.post('/enterprise-ai/run', data),"
"GET","/workflows-resilience-farming","/workflows-resilience-farming","3266","getWorkflowsResilienceFarming: () => api.get('/workflows-resilience-farming'),"
"POST","/descriptive-analytics-farming/implement","/descriptive-analytics-farming/implement","2952","implementDescriptiveAnalyticsFarming: (data) => api.post('/descriptive-analytics-farming/implement', data),"
"GET","/autonomous-farming","/autonomous-farming","2861","getAutonomousFarming: () => api.get('/autonomous-farming'),"
"GET","/poultry-ai/optimize-poultry-feed","/poultry-ai/optimize-poultry-feed","6708","optimizePoultryFeed: (params) => api.get('/poultry-ai/optimize-poultry-feed', { params }),"
"POST","/payments/process","/payments/process","4106","processPayment: (data) => api.post('/payments/process', data),"
"GET","/user-management/system-analytics","/user-management/system-analytics","6869","getSystemAnalytics: (params) => api.get('/user-management/system-analytics', { params }),"
"GET","/pig-ai/monitor-pig-health","/pig-ai/monitor-pig-health","6683","monitorPigHealth: (params) => api.get('/pig-ai/monitor-pig-health', { params }),"
"POST","/prescriptive-analytics-farming/implement","/prescriptive-analytics-farming/implement","2947","implementPrescriptiveAnalyticsFarming: (data) => api.post('/prescriptive-analytics-farming/implement', data),"
"POST","/comprehensive-erp/create-bank-account","/comprehensive-erp/create-bank-account","2038","createBankAccount: (data) => api.post('/comprehensive-erp/create-bank-account', data),"
"GET","/product-reviews","/product-reviews","5528","getReviews: () => api.get('/product-reviews'),"
"POST","/users/manage","/users/manage","4703","manageUser: (data) => api.post('/users/manage', data),"
"POST","/ai/fabric/weave","/ai/fabric/weave","173","weaveConnections: (data) => api.post('/ai/fabric/weave', data),"
"GET","/equipment-inventory/equipment","/equipment-inventory/equipment","6484","getEquipment: (params) => api.get('/equipment-inventory/equipment', { params }),"
