"PhysicalPath","FileName","Extension","SizeBytes","SHA256","PhysicalItemID","IdentitySource","Confidence","AuthorityOriginalPath","AuthorityCurrentLocation","AuthorityOriginalFileName","LogicalIdentity","ImplementationIdentity","VariantIdentity","LibraryPathMatch","LibraryHashMatch","SubhEvidenceMatch","Status","Reason"
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M130\index.js","index.js",".js","124","61F54D3A9F6E34551D29738CD0756812CEDE7CDD53B38D4AB2CFFD2FDC10B465","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M130\model.sql","model.sql",".sql","95","81BC248619C0AB963EB64E568CC7B10BF1F23AC5557F3F1475916C4392B7F3FB","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M130\README.md","README.md",".md","191","D405899831700B4CCC2BE31AB8A03D34F9D89C7C36E7AF4E200AFBCD29C7375C","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M130\routes.js","routes.js",".js","247","1B431A4AD6D23AF9E940128DF6CF3DBCD422AD6C664F944EAE7E0DE77480A278","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M130\service.js","service.js",".js","113","91737174678A4D654D2B0FFDD6DA2CCA769C1502C9C3D683E45D33C43C9A6D29","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M131\controller.js","controller.js",".js","119","8806638F0EC6744AA0E550E4C697E9C631A75A50AF5344BD34BFA3F06ABD012C","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M131\index.js","index.js",".js","128","99BBAB5A3259EE240C91B13E39A8D5E50047DA0A39DC2B2931D0ACA0DA65241A","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M131\model.sql","model.sql",".sql","99","A234CB9F2089D302E2F0120E9E04F972022FFCA378C01D24DB57998FE48F7A88","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M131\README.md","README.md",".md","195","CEAE14E09D41AA4E9827AF7824748C7D57E1651CE5467E9BE9D9CA1BDA2229A1","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M131\routes.js","routes.js",".js","251","EFF6CB029791140DCD1D4B04686CF496A9E1A599F0794918D7FFF2F39AE36491","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M131\service.js","service.js",".js","117","C2313E0035D2E0A305418836FED4F9743D1FEB76A261DD725F4DEA15C4C1ADA5","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M132\controller.js","controller.js",".js","111","6AEFA52871350DB3932EF286BE3C8668591C4C98819C3A3A3815CD0836495EBF","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M132\index.js","index.js",".js","120","93CACA2DAFB531C79538D18CDB1637E0A5440D44125C75CC20519764F3B148B4","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M132\model.sql","model.sql",".sql","91","D9BCFE688A2C0B6E9433530DC1DB8D1F925CE1CE72F55E1D2F6FF1DA370D2691","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M132\README.md","README.md",".md","187","F103ABE4DB344D173C7E4142A694B75FECE3155A984B8432DA387127E30D6B78","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M132\routes.js","routes.js",".js","243","9163BB35AB76A78AF1DA72A162BE7AE0A3FF31EF4693A83652FFAC16126456D1","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M132\service.js","service.js",".js","17176","7A410ADD10E4A70F30CF3889D59275FCC8C40D10C84C4C39650BB270FEB6BC46","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M132\.vibecheck\registry-cache.json","registry-cache.json",".json","2","44136FA355B3678A1146AD16F7E8649E94FB4FC21FE77E8310C060F61CAAFF8A","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M133\controller.js","controller.js",".js","115","A3B644B0E1AC9DA44F6D4A41DDBBF3D5CABDA5F7F0A7E8DEB780D21B84512663","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M133\index.js","index.js",".js","124","BF77BE70683DCBDCF41463049C9440BBB46BDA1EE64A730FE20A4B6CB9228BDA","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M133\model.sql","model.sql",".sql","95","B8C970E9FFED45FB9131EF4CAA47AD6F551A88E7EF831E618AAECD8C6B90E692","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M133\README.md","README.md",".md","191","7FD4DAC2ADBCD80546B4D7CFB0C0F0036847E2A3830D6FCA06D28441A5459B09","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M133\routes.js","routes.js",".js","247","54B54F979BEF2749E66F7773BD824583419016AE2266838563FEE928A65F796D","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M133\service.js","service.js",".js","113","E7B364C67CE3FFEEE61B4BEFFD6D6B0BF864BC03B082420C8E451871DB8B6260","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M134\controller.js","controller.js",".js","116","C7FABBE88E51C1A2DFC9689FCD64DB1E2795511EB23E0318485C8A06111DD8F7","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M134\index.js","index.js",".js","125","205842733A470F03516C0A732C9D35785CDB945E8838FDC60E527C166FEFC8FC","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M134\model.sql","model.sql",".sql","96","87CCBBF0C7B9E0DBF2F5D3EC439ECB56B9071F046B36A82A30BA05EA9248C8D9","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M134\README.md","README.md",".md","192","87D554379D7B9A9334DA0B14AAC59BCACACA03FABAEB8BA004E6BE1A6B0BF62A","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M134\routes.js","routes.js",".js","248","9DB782673E87B1DB653923C95BFF683C303823F4156B86D8D0CE03ACA50B33D7","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M134\service.js","service.js",".js","114","08EE4D9161EF92D47A540E5E3C968418A472C531D1ED529787A137562EDA1B3E","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M135\controller.js","controller.js",".js","117","062581996B774A58E14338FB44307E936349E6774872021641DD9C2E3636C84C","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M135\index.js","index.js",".js","126","CD7B2D5CA35454DFCB8037E0C3258D97BA8D38BD6A92749BDDD430934DAAF9D6","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M135\model.sql","model.sql",".sql","97","6C7FB8506DF858693A32A4F9AEF689D448CC6C995779EC48F1AEB72EFDD4E57B","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M135\README.md","README.md",".md","193","87ED0F7FDBB875C714D4F84EF4234E5838CC644D4F6584960D88D70766B8A2B9","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M135\routes.js","routes.js",".js","249","F25FDDCC8A5C485F100944D78410BBF06C397630FAAE0B6B0501CF0A9AA01AB5","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M135\service.js","service.js",".js","115","E2A0BCBDDB23CD665E99484262227A332D61FD41878B9A2331DD7EB2C910F0C8","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M136\controller.js","controller.js",".js","118","BF1749AF918FB14AE86BD4B8A87BC9D34D613A68967A18CB7D7A387ACF35497F","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M136\index.js","index.js",".js","127","17B10B444C5951E9E1CDAAF07FA70F53253FE8ADB579F8507AFF4BF177F8A1B7","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M136\model.sql","model.sql",".sql","98","A39C8E34B1B113BAFEB87E8B97085A1A9ED1F6903B2BF7F38C2497EA05BC2676","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M136\README.md","README.md",".md","194","0EE96763B36A79196F2B1978B3C964A6CDE69F7C52D4322A5E852DE4FA88B6CF","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M136\routes.js","routes.js",".js","250","7BB39CFA27F006A42BCBAB9D4D076902C3D8E0F6A2C3CFB83D82F57DABE99C95","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M136\service.js","service.js",".js","116","D5E5D7672E41826A53CA5C0ED808AE3FB3CE90BCFC20F521A4CB79A38C2B6DCC","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M137\controller.js","controller.js",".js","1745","DF12267F749BCFFCF4A9F02D6637D861BE255E1A6494E28CE7CC6B87F82DEBE2","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M137\index.js","index.js",".js","145","52FF029F13E7EAD89BCEBBE6AD4D2BC79144E27B353005D948A6FA5C9E627A2B","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M137\README.md","README.md",".md","156","04C9E56D0C273A0726FDB2BB00A63B4C4C99826CE8246A402B305BC3EE853611","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M137\routes.js","routes.js",".js","590","866FA05BCDE7A91B0684F1AABBBFAA9838F9580F788A633957EFBDDA5CED1397","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M137\service.js","service.js",".js","1845","F20B46703FBC68D1E4F7C520206EE6ED95DD6A3012D8C769044B1FB9854B9494","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-a9f69f226252901da\backend\src\modules\M138\controller.js","controller.js",".js","122","263657DAB3DF5CDF6D6CE743D13120476705EDA02A4712EC8715905F60A20B09","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
