"PhysicalPath","FileName","Extension","SizeBytes","SHA256","PhysicalItemID","IdentitySource","Confidence","AuthorityOriginalPath","AuthorityCurrentLocation","AuthorityOriginalFileName","LogicalIdentity","ImplementationIdentity","VariantIdentity","LibraryPathMatch","LibraryHashMatch","SubhEvidenceMatch","Status","Reason","TriageBucket","TriageReason"
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.549ff055358b4d7cb8d3193a748e6aed.bak","index.js.549ff055358b4d7cb8d3193a748e6aed.bak",".bak","46034","A8C514C911D88FF73A919409F75FA70A407581957FCA7F8D29065832038267A9","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.55289454eb664999b29e5d06f1ac837b.bak","index.js.55289454eb664999b29e5d06f1ac837b.bak",".bak","47144","9DB4412FE6D6A441208DAC7C0EC51DB5BB4CF0B2FB66D0D7189475243B48035F","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.5574de2c76db45e88dcd61843a26efd4.bak","index.js.5574de2c76db45e88dcd61843a26efd4.bak",".bak","46599","06D63DE8DF3632549E074E0DAFEC93D7E09673B93DA35369D410626F20C00F01","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.56a18eeca4854c6a86d472d990908d06.bak","index.js.56a18eeca4854c6a86d472d990908d06.bak",".bak","46057","D87E6F79118ECCA8DA6668E235D1995174823E7C126A850139C495DCB7ACBE2F","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.56b8bb547b1d4234a7bd239baee88f05.bak","index.js.56b8bb547b1d4234a7bd239baee88f05.bak",".bak","47174","06CD8C722BA0CB2B115E553EFB7A0ED71B369253DC13466004C92F37845ECB56","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.57479c9466c749eea89c797a1daa1711.bak","index.js.57479c9466c749eea89c797a1daa1711.bak",".bak","46862","25870EA691542851B3FA231CDC28AB9455E5B7FFEC2B123D6C6A0D239E40A340","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.580b04ff197440a596c3768cdc8ca617.bak","index.js.580b04ff197440a596c3768cdc8ca617.bak",".bak","46974","08041DC50B063CB34DC586FAA1ED6D2E37C135ED5DE6EE2A6455132C3B4D2DBE","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.5a7a5c35632041b7acf0b38561ec1642.bak","index.js.5a7a5c35632041b7acf0b38561ec1642.bak",".bak","47415","BC5F4EDDE6411E6C4D13F1E97511DB413537234A7025E4D56116F9359F986788","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.5a97a616e79b4adb9f04625ca9876e39.bak","index.js.5a97a616e79b4adb9f04625ca9876e39.bak",".bak","46488","A4421040B9EEABC48F253F06B465C2CA8AAD0389A4B4906F8646F5C07C016DBF","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.5b317d35c7a242b7b1f1442eea964b0b.bak","index.js.5b317d35c7a242b7b1f1442eea964b0b.bak",".bak","47269","A3E4792AB8F6010D0900EB216677CB145D5D85C896268F56936B91A4DCFE5249","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.5b7862c5683a4fada231ed5416a63b52.bak","index.js.5b7862c5683a4fada231ed5416a63b52.bak",".bak","47267","738BE98FB073E2304FF1DC43788EF7241C2F91142FD4397D85E000AF350B417D","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.5b87114ce354423abffd449919711f4f.bak","index.js.5b87114ce354423abffd449919711f4f.bak",".bak","46698","A2EA5A7C87F8FBF91C9A255E06401506C74A44C4D891694BBC5F6543C1D5DC24","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.5bb610d39fae494fa944803a63266bdb.bak","index.js.5bb610d39fae494fa944803a63266bdb.bak",".bak","47518","8A124003C1B013C476F669D2466C765D2D6F48E704650502304EB2B0F66E8BBA","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.5bbfba93cf174273a36736e17a743693.bak","index.js.5bbfba93cf174273a36736e17a743693.bak",".bak","47425","E3CA0D35B21843896079F673088520B7E57A8B2FD9E5C3DB3B20F37369EA8451","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.5c0ca5af87b549368b4833f3977aaa57.bak","index.js.5c0ca5af87b549368b4833f3977aaa57.bak",".bak","47765","FA709EB4D2208D49D835193289A65A43085D7FF1C05F0364DADF1E14435C1AC3","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.5c31ce4d4c1b49a088420a7bc23a6e2d.bak","index.js.5c31ce4d4c1b49a088420a7bc23a6e2d.bak",".bak","48169","87F386C9431D6B983782A12AC2D49D81948E0894260814607D09B634DBCE3CF7","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.5c5568cbffc34a7cb1f7b613279e364f.bak","index.js.5c5568cbffc34a7cb1f7b613279e364f.bak",".bak","46037","371EA006F9C3405616DFA75E1F04CCBC9730FA2198A99587D42EC66F7B54371C","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.5c5beda6965143acad02d2c99c579c03.bak","index.js.5c5beda6965143acad02d2c99c579c03.bak",".bak","47123","2959C00A14276127A42641284EB7591AEA810E5E0F8F1B25E2C00C4DA217C67F","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.5d23a6c74d814762ab8083f0b4427daf.bak","index.js.5d23a6c74d814762ab8083f0b4427daf.bak",".bak","47380","463FC49CFC96B0D9C1A383AFA37AFAF598F4A7DF2EF3739BF682BF0D0285BC20","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.5ef5fc410ed640da83e9d7c846bd2b93.bak","index.js.5ef5fc410ed640da83e9d7c846bd2b93.bak",".bak","46678","0B5B04BE5D98D4065A2B01A076A7235F1F1F8D5CBCBBEF60379D2CD6385A366F","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.5f73b37e0db9431fb6f2f5e79ca4b1b0.bak","index.js.5f73b37e0db9431fb6f2f5e79ca4b1b0.bak",".bak","47039","BC7D674F05CBC047FF1036E32ADED98423279F3A8219C8E1ED5A29F0EC61F5E9","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.600232504fc04e56b4887dfa1f667cad.bak","index.js.600232504fc04e56b4887dfa1f667cad.bak",".bak","46539","95A8467A0879800FC98AC57E70814F6F06BAF577CAEE0F72736B6F8B4BCB3871","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.614f773e011d49a6a730db15d673de17.bak","index.js.614f773e011d49a6a730db15d673de17.bak",".bak","46608","5CD970736D63BAB2E844F2A411595C8A56B395FD1F1386ECDFC1B7D6B9C1786A","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.656582ec18a44951a41536e71643067a.bak","index.js.656582ec18a44951a41536e71643067a.bak",".bak","47663","3B09B77A38397B9DED04BD72A61CDFFA1A28F8E4FAB235883FE392A2C62AE471","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.656bfe0d7efc49509e7822bcd60bea3e.bak","index.js.656bfe0d7efc49509e7822bcd60bea3e.bak",".bak","45499","C874B66978A762F5D0F6386465636758B72A016DE876E77F93446BD20C2B01BE","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
