"cap","files","count"
"CAP-258","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\shelfLifeService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\043_shelf_life_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\shelf_life_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md","7"
"CAP-259","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\043_shelf_life_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\shelf_life_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\shelfLifeService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md","7"
"CAP-260","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\shelfLifeService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\043_shelf_life_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\shelf_life_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md","7"
"CAP-261","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\043_shelf_life_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\shelfLifeService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\shelf_life_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE14_Enhanced_Heat_Maps.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.pdf","16"
"CAP-262","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE14_Enhanced_Heat_Maps.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\institutional_procurement_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\institutionalProcurementService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\030_institutional_procurement_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.pdf;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md","18"
"CAP-263","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\institutional_procurement_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\institutionalProcurementService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\030_institutional_procurement_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json","7"
"CAP-264","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\030_institutional_procurement_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\institutional_procurement_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\institutionalProcurementService.js","7"
"CAP-265","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\institutionalProcurementService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\institutional_procurement_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\030_institutional_procurement_schema.sql","7"
"CAP-266","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\institutionalProcurementService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\030_institutional_procurement_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\institutional_procurement_schema.sql","7"
"CAP-267","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\institutional_procurement_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\institutionalProcurementService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\030_institutional_procurement_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md","7"
"CAP-268","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\030_institutional_procurement_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE14_Enhanced_Heat_Maps.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\institutionalProcurementService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.pdf;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\institutional_procurement_schema.sql","16"
"CAP-269","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\022_digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\digitalProductPassportService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.pdf;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE14_Enhanced_Heat_Maps.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md","16"
"CAP-270","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\digitalProductPassportService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\022_digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md","7"
"CAP-271","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\022_digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\digitalProductPassportService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\digital_product_passport_schema.sql","7"
"CAP-272","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\digitalProductPassportService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\022_digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\digital_product_passport_schema.sql","7"
"CAP-273","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\digitalProductPassportService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\022_digital_product_passport_schema.sql","7"
"CAP-274","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\digitalProductPassportService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\022_digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json","7"
"CAP-275","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\022_digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\digitalProductPassportService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md","7"
"CAP-276","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\digitalProductPassportService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\022_digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json","7"
"CAP-277","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\digitalProductPassportService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\022_digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md","7"
"CAP-278","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\022_digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\digitalProductPassportService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md","7"
"CAP-279","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\digitalProductPassportService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\022_digital_product_passport_schema.sql","7"
"CAP-280","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE14_Enhanced_Heat_Maps.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\digitalProductPassportService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.pdf;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\022_digital_product_passport_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\digital_product_passport_schema.sql","17"
"CAP-281","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\recipe_intelligence_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\recipeIntelligenceService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE14_Enhanced_Heat_Maps.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.pdf;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\040_recipe_intelligence_schema.sql","16"
"CAP-282","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\recipeIntelligenceService.js","5"
"CAP-283","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\recipeIntelligenceService.js","5"
"CAP-284","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\recipe_intelligence_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\recipeIntelligenceService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\040_recipe_intelligence_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json","7"
"CAP-285","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\recipe_intelligence_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\040_recipe_intelligence_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\recipeIntelligenceService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json","7"
"CAP-286","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\040_recipe_intelligence_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\recipe_intelligence_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\recipeIntelligenceService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md","7"
"CAP-287","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\recipe_intelligence_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\040_recipe_intelligence_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\recipeIntelligenceService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md","7"
"CAP-288","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\035_multilingual_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\recipeIntelligenceService.js;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE11_Expanded_Enterprise_Platforms_Audit.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_REVERIFIED_2026-08-03.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE14_Enhanced_Heat_Maps.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\recipe_intelligence_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\eslint-report.json;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\multilingual_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\database\migrations\040_recipe_intelligence_schema.sql;C:\Users\DIYA GOEL\Downloads\EBDESIGN\audit_initial_report.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_FINAL_Deliverables.md;C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE13_Enhanced_Evidence_Verification.pdf;C:\Users\DIYA GOEL\Downloads\EBDESIGN\evga_cap_mapping.md","29"
"CAP-999","C:\Users\DIYA GOEL\Downloads\EBDESIGN\EVGA_PHASE3_Master_Capability_Repository.md","1"
